"","cpg","trait","cpg_pos","lead_snp","cis","b_wald_ratio","se_wald_ratio","p_wald_ratio","coloc_nsnp","coloc_h0","coloc_h1","coloc_h2","coloc_h3","coloc_h4"
"133","cg00675133","Inflammatory bowel disease","chr3:48754898","rs111881466",TRUE,-0.162095489749276,0.0249,7.701e-11,197,7.09736801508909e-35,6.16761398781277e-08,5.02451003160299e-29,0.0427057063154297,0.957294232008425
"134","cg27354537","Crohn's disease","chr10:101283644","rs11190127",TRUE,-0.170705287654215,0.025,8.537e-12,91,0,6.30168427767263e-16,0,0.0469345278752114,0.953065472124823
"135","cg27354537","Inflammatory bowel disease","chr10:101283644","rs11190127",TRUE,-0.155905552048533,0.0181,7.745e-18,92,0,3.98640470672543e-22,0,0.0374768667895246,0.962523133210501
"136","cg27354537","Ulcerative colitis","chr10:101283644","rs11190127",TRUE,-0.153500890985761,0.0228,1.653e-11,91,0,8.49659501385602e-12,0,0.0337269902779595,0.966273009713367
"137","cg03654783","Crohn's disease","chr1:156634034","rs11190130",FALSE,-0.186305482096265,0.0241,1.106e-14,13,3.075615105405e-48,1.33427389924841e-11,4.2111161571641e-39,0.0172860947155903,0.982713905271064
"138","cg03654783","Inflammatory bowel disease","chr1:156634034","rs11190130",FALSE,-0.165794877797004,0.0176,4.229e-21,13,1.88713851167242e-54,8.18684905001936e-18,7.55821938519911e-39,0.0318211478511237,0.968178852148882
"139","cg03654783","Ulcerative colitis","chr1:156634034","rs11190130",FALSE,-0.156595332223074,0.0222,1.673e-12,13,4.6245909117861e-46,2.00625589900824e-09,4.27234273289799e-39,0.0175519758305864,0.982448022163164
"140","cg23399028","Crohn's disease","chr17:3572873","rs11190131",FALSE,-0.187197424540741,0.0242,1.067e-14,13,8.76213952603702e-37,1.36889264370483e-11,1.19970757279012e-27,0.0177605672311803,0.982239432755138
"141","cg23399028","Inflammatory bowel disease","chr17:3572873","rs11190131",FALSE,-0.165098724898438,0.0177,8.742e-21,13,5.19511861339849e-43,8.11623648758727e-18,2.08070822408255e-27,0.0315380528507382,0.96846194714926
"142","cg23399028","Ulcerative colitis","chr17:3572873","rs11190131",FALSE,-0.154504075597522,0.0223,4.13e-12,13,1.29577020100673e-34,2.02435751087872e-09,1.19707332115972e-27,0.0177193716178401,0.982280626357805
"143","cg08570034","Crohn's disease","chr5:175227702","rs11190139",FALSE,0.166302263655026,0.0264,2.933e-10,19,1.06543481946277e-42,5.38621940343668e-07,6.49958112585044e-38,0.0318899962911328,0.968109465086933
"144","cg08570034","Inflammatory bowel disease","chr5:175227702","rs11190139",FALSE,0.161804174120998,0.0192,3.089e-17,19,1.056261202878e-48,5.33984292808038e-13,3.17875866838764e-37,0.159859428334348,0.840140571665119
"145","cg08570034","Ulcerative colitis","chr5:175227702","rs11190139",FALSE,0.162798890305091,0.0241,1.513e-11,19,2.82126223817548e-43,1.42626626536444e-07,2.51211471722746e-37,0.126124048291167,0.873875809082211
"146","cg09504131","Ulcerative colitis","chr13:99174875","rs11190141",FALSE,-0.164497355881476,0.0224,2.003e-13,12,1.42637304112454e-71,2.44085485230447e-10,1.30932243517415e-64,0.00124179593382918,0.998758203822097
"147","cg09504131","Crohn's disease","chr13:99174875","rs11190141",FALSE,-0.192505234870468,0.0243,2.502e-15,12,1.79617308468662e-73,3.07366843240359e-12,2.4591035609628e-64,0.00321130742677536,0.99678869257014
"148","cg09504131","Inflammatory bowel disease","chr13:99174875","rs11190141",FALSE,-0.172497966645318,0.0177,2.227e-22,12,2.27708249081554e-80,3.89661588277267e-19,9.11979645634001e-65,0.000561169705529786,0.999438830294482
"149","cg14581419","Years of schooling","chr10:104172866","rs11191264",TRUE,0.022,0.003,2.249e-12,10,7.76843726050609e-28,1.01496838822936e-09,5.66999347369484e-21,0.0064144219079343,0.993585577077098
"150","cg14126608","Age at menarche","chr11:122846540","rs11218905",TRUE,0.047,0.00577057345089003,3.8e-16,54,1.6196948109088e-76,2.55972862484975e-12,1.19536747644937e-66,0.0179092233528671,0.982090776644573
"151","cg04521279","Fasting proinsulin","chr11:72424620","rs11235620",TRUE,0.06,0.0085,1.376e-12,65,1.0985223770747e-188,6.52062343778015e-35,3.36616367140914e-157,0.000999090908541372,0.99900090909147
"152","cg03909886","Height","chr10:42606808","rs11243202",FALSE,-0.038,0.0029,5.5e-38,32,2.14635590938663e-166,3.14145262431042e-35,5.2175393404961e-134,0.00664314582553681,0.993356854174472
"153","cg03909886","Extreme height","chr10:42606808","rs11243202",FALSE,0.15,0.025,1.3e-09,32,5.01509826355117e-138,7.3402055699652e-07,8.91309626328846e-133,0.129583576234839,0.870415689744632
"154","cg14628260","Triglycerides","chr8:10449096","rs11250080",TRUE,0.0233,0.0036,1.902e-11,91,7.89556819339142e-110,2.76890265188406e-07,5.04434899781529e-104,0.176076725251495,0.823922997858236
"155","cg07067577","Neuroticism","chr17:43506829","rs112538459",TRUE,0.025,0.004,1.923e-09,324,2.76764159013326e-312,4.5518437622629e-07,5.2472991579941e-307,0.0853858886421652,0.914613656173501
"156","cg14651355","Height","chr9:139377930","rs1127152",TRUE,-0.021,0.003,2.5e-12,62,0,1.0878526802619e-08,0,0.131671642613394,0.868328346508056
"157","cg19685398","Hippocampus volume","chr12:117299508","rs113205216",TRUE,53.9598,8.4107,1.403e-10,25,1.92530328869559e-28,1.17400268301303e-07,1.32118060827898e-23,0.00706329844110422,0.992936584158628
"158","cg19694099","Eczema","chr11:65562214","rs11537193",TRUE,0.117729700900777,0.0174479277414554,1.56e-11,97,4.73975409534708e-226,9.22323799549685e-14,1.40206599071442e-215,0.00173005478590357,0.998269945213963
"159","cg14053842","Fasting glucose","chr11:48994113","rs11570115",FALSE,0.033,0.0054,1.365e-09,15,2.39880154035397e-117,2.08518088039305e-06,3.14331725167802e-114,0.0017340943692324,0.998263820449898
"160","cg15066888","LDL cholesterol","chr1:62901829","rs11577840",TRUE,0.0492,0.0054,1.271e-16,198,4.42639543265842e-204,2.86223813889896e-32,2.90209342818402e-173,0.186844784957011,0.813155215043011
"161","cg20973735","Mean cell volume","chr11:67251677","rs11601325",TRUE,-0.1395,0.0256,4.502e-10,17,3.03407861226713e-40,9.77075684328904e-05,4.63685123201022e-38,0.0139462694385695,0.985956022993003
"162","cg08934286","Schizophrenia","chr12:123463762","rs11608811",TRUE,0.0764979709727249,0.0114,1.989e-11,64,3.7010577658566e-22,2.53438283535183e-08,7.23743178230883e-16,0.0486085561465566,0.951391418509615
"163","cg08934286","Years of schooling","chr12:123463762","rs11608811",TRUE,0.019,0.003,8.351e-13,74,7.22419791140225e-21,5.2924067343616e-07,1.0703457340884e-15,0.0774904170684436,0.922509053690882
"164","cg14123992","Alzheimer's disease","chr19:45407868","rs1160985",TRUE,-0.4075,0.0171,6.16e-125,16,1.41344922715974e-159,3.21709449615251e-123,1.62637227294307e-39,0.00270442443491881,0.997295575565066
"165","cg22237346","Schizophrenia","chr12:123464821","rs11610710",TRUE,-0.0808955712583134,0.0115,1.889e-12,79,5.93942550493844e-19,6.41091246527527e-09,1.14424773527623e-12,0.0113621729831438,0.988637820604798
"166","cg22237346","Years of schooling","chr12:123464821","rs11610710",TRUE,-0.019,0.003,1.471e-12,92,2.67218144735097e-17,3.26302173542484e-07,3.90764264827422e-12,0.0467632946530568,0.95323637904086
"167","cg00544070","Zinc","chr15:75514925","rs11636245",TRUE,-0.217,0.028,1.74e-14,21,1.02468229761849e-67,1.45652640066216e-11,5.21623370743036e-59,0.00642099439394325,0.993579005591498
"168","cg05694761","Age at menopause","chr16:11922606","rs11639888",TRUE,-0.15,0.02,9.8e-13,21,1.47891973022849e-17,5.30099390618368e-11,1.3173073912369e-08,0.0462634200563709,0.953736566717547
"169","cg01020263","Inflammatory bowel disease","chr16:50732073","rs11642646",TRUE,-0.111803449071387,0.0171,6.854e-11,65,8.60740471065079e-36,2.46967295580738e-19,3.35986340108672e-18,0.095498119534596,0.904501880465404
"170","cg16440299","HDL cholesterol","chr16:56779141","rs11642892",TRUE,0.0499,0.0054,4.66e-19,41,1.23613052370719e-70,7.14818367462215e-35,8.64351967555418e-39,0.00400229859912053,0.995997701400871
"171","cg03835296","Transferrin Saturation","chr6:25830922","rs1165176",TRUE,-0.0958,0.0099,4.123e-22,22,2.09250275251018e-39,5.50872687434785e-19,1.49928172599501e-22,0.0385086289253006,0.961491371074706
"172","cg03835296","Height","chr6:25830922","rs1165176",TRUE,0.018,0.0029,1.9e-09,22,5.38611439818648e-27,1.41794953903925e-06,2.06294063572333e-22,0.0533623796713677,0.946636202379095
"173","cg03835296","Mean cell haemoglobin","chr6:25830922","rs1165176",TRUE,-0.0549,0.0098,7.606e-10,23,1.33838780499978e-25,3.54947394226885e-05,2.30462668399766e-22,0.0601801117303632,0.939784393530215
"174","cg03835296","Urate","chr6:25830922","rs1165176",TRUE,-0.09,0.0054,3.75718019747289e-57,22,4.4766757918737e-82,1.1785305521273e-61,3.15822826577625e-22,0.0822258054357872,0.917774194564218
"175","cg03835296","Iron","chr6:25830922","rs1165176",TRUE,-0.0721,0.0099,2.879e-13,22,2.31169073489805e-30,6.08576158919623e-10,7.64601369631483e-23,0.0191480588003838,0.980851940591044
"176","cg03835296","Transferrin","chr6:25830922","rs1165176",TRUE,0.0742,0.0101,2.41e-13,22,9.58045876573922e-31,2.52215346470147e-10,1.31143948755888e-22,0.0335585403621687,0.966441459385615
"177","cg16156617","Iron","chr6:25773666","rs1165196",TRUE,0.0649,0.01,8.966e-11,19,1.76992477451439e-23,1.15551974341203e-09,3.26746890299186e-16,0.0203524728146657,0.979647526029816
"178","cg16156617","Height","chr6:25773666","rs1165196",TRUE,-0.019,0.0029,2.2e-10,19,6.15212154757936e-21,4.01649720624369e-07,2.08550611573416e-16,0.0126281421884704,0.987371456161808
"179","cg16156617","Urate","chr6:25773666","rs1165196",TRUE,0.092,0.0054,2.08070904356405e-57,19,8.61845542230184e-76,5.62667721339665e-62,5.85493487734664e-16,0.037262010002594,0.962737989997397
"180","cg16156617","Transferrin Saturation","chr6:25773666","rs1165196",TRUE,0.0878,0.01,2.035e-18,19,2.74486632752324e-32,1.79202375160278e-18,2.92063104703319e-16,0.0180858275002781,0.981914172499726
"181","cg16156617","Transferrin","chr6:25773666","rs1165196",TRUE,-0.0697,0.0103,1.143e-11,19,4.82889034150044e-24,3.15260750554009e-10,2.35118571917355e-16,0.0143644038977213,0.985635595787016
"182","cg22833065","Rheumatoid arthritis","chr17:38095691","rs11655198",TRUE,0.0953101798043249,0.0116505196003032,1.7e-11,98,2.38467531098567e-57,8.50426446456677e-13,3.15374234241776e-46,0.111580807999929,0.888419191999207
"183","cg01125366","Height","chr10:72218306","rs11659752",FALSE,0.024,0.0034,5.9e-13,26,0,6.71855454320438e-09,0,0.00112102161088787,0.998878971670596
"184","cg06554062","Height","chr19:19517612","rs11669516",TRUE,-0.027,0.0039,7.2e-12,28,3.8664957068463e-93,5.36936869560245e-09,3.74126706657219e-86,0.0510056534645222,0.948994341166104
"185","cg14530560","Height","chr19:41903684","rs11670757",TRUE,-0.027,0.003,8.3e-20,30,9.90753453481383e-30,4.0986273352388e-17,4.78947617596967e-15,0.0188323165969959,0.981167683403001
"186","cg17024523","Schizophrenia","chr3:37038591","rs11714248",TRUE,0.0666955680382664,0.011,1.578e-09,14,5.11297238946484e-13,4.23430837004973e-06,1.28075156646041e-09,0.00961616521413345,0.990379599196233
"187","cg22161562","Childhood obesity","chr2:25198596","rs1172294",TRUE,-0.1698,0.0268,2.205e-10,90,4.74678555740682e-200,2.0204568878564e-07,4.62931580017786e-195,0.0187232854092329,0.981276512545086
"188","cg22161562","Height","chr2:25198596","rs1172294",TRUE,0.036,0.0029,1.8e-33,198,4.2536550344625e-224,1.82688677266034e-31,6.04255322655968e-195,0.0249769181857811,0.975023081814231
"189","cg08580836","Crohn's disease","chr5:150284448","rs11743488",TRUE,-0.319406685034919,0.0393,4.22e-16,223,1.99792377055791e-108,1.05620586526315e-13,3.48521683798284e-96,0.183430022421853,0.816569977578039
"190","cg08580836","Inflammatory bowel disease","chr5:150284448","rs11743488",TRUE,-0.188995779953083,0.0301,3.404e-10,223,2.38375476495163e-102,1.26017608939497e-07,3.7214335289612e-96,0.195930159007779,0.804069714974609
"191","cg22598563","Height","chr5:131563921","rs11743851",TRUE,-0.026,0.0032,5.4e-17,465,0,2.5339695803254e-29,0,0.115325815697651,0.884674184302259
"192","cg23475112","Inflammatory bowel disease","chr5:131725325","rs11746555",TRUE,0.141195696666777,0.017,9.905e-17,175,1.76390360688058e-115,1.62221791061394e-13,1.21296141837396e-104,0.0101654674357202,0.989834532564091
"193","cg23475112","Crohn's disease","chr5:131725325","rs11746555",TRUE,0.205997392479239,0.023,3.155e-19,267,6.38622080230579e-118,4.35914005155208e-16,2.67067401250483e-103,0.181477743609423,0.818522256390559
"194","cg04289045","Mean cell haemoglobin concentration","chr1:3775105","rs1175549",TRUE,-0.0171,0.0041,1.348e-14,15,2.5150786331714e-38,0.00272300070501753,9.27550130739695e-38,0.00905408600951155,0.988222913285465
"195","cg15010109","Mean cell volume","chr6:135217576","rs11756550",TRUE,-0.1702,0.0281,3.49e-10,44,1.99748115746962e-18,4.60434257418993e-09,7.63962054672185e-12,0.0166265198655929,0.983373475522425
"196","cg08907436","Birth weight","chr6:152125965","rs11756568",TRUE,-0.0363,0.004,2.7e-19,16,1.23803698492938e-26,4.71185607561368e-16,3.20996773377619e-13,0.0112280730890563,0.988771926910619
"197","cg13656518","Schizophrenia","chr7:2027531","rs11763870",TRUE,-0.0791947339715482,0.0108,1.809e-13,265,4.11980415859835e-83,2.03093085219088e-10,1.58876206718571e-75,0.00683892456481891,0.993161075232082
"198","cg23729427","Schizophrenia","chr7:2025799","rs11765549",TRUE,-0.0762009300937354,0.0111,7.237e-12,270,1.62507048662467e-28,2.37461834004743e-09,6.26692858170301e-21,0.0906655459511381,0.90933445167424
"199","cg03043709","Schizophrenia","chr7:2046920","rs11771625",TRUE,-0.0752948300371351,0.0109,4.191e-12,16,2.34915118694043e-16,4.97168199748641e-09,1.33100987380729e-09,0.0271963404396045,0.972803653257707
"200","cg15400367","Age at menarche","chr13:112171862","rs1177401",TRUE,0.045,0.00640917780690706,2.2e-12,33,0,2.87264613038329e-09,0,0.0102385385602716,0.989761458567131
"201","cg10068917","Height","chr8:63952060","rs11784762",FALSE,0.018,0.003,1.6e-09,20,1.94596687012018e-82,8.13960986335555e-06,1.95529457672968e-79,0.00718581984815633,0.992806040541985
"202","cg10068917","Platelet count","chr8:63952060","rs11784762",FALSE,-2.5004,0.4094,1.015e-09,19,5.55816609368211e-83,2.32495597367113e-06,6.72554888915505e-80,0.00181508437590053,0.998182590668126
"203","cg26396357","Years of schooling","chr1:44324656","rs11810109",TRUE,-0.018,0.003,6.496e-11,129,5.38931470926691e-52,9.97124392580909e-06,5.00295447921035e-49,0.00826467962126855,0.9917253491348
"204","cg23479056","Age at menopause","chr15:41276147","rs11855248",TRUE,-0.13,0.02,1.9e-10,106,0,1.62662274504738e-07,0,0.046949745357679,0.953050091980004
"205","cg17864156","Crohn's disease","chr17:32582828","rs11870164",TRUE,-0.168501495293092,0.0266,2.249e-10,53,0,1.08002703473332e-08,0,0.0179409645698561,0.982059024629892
"206","cg11704490","Years of schooling","chr2:162284894","rs11884495",TRUE,0.015,0.002,8.795e-10,15,2.16249517048167e-128,3.71920801640523e-10,2.93647969221965e-120,0.049553151774671,0.950446847853388
"207","cg04955914","Height","chr2:220040571","rs11891205",TRUE,0.046,0.0054,1.7e-17,75,7.42015564856204e-119,3.35423102247431e-17,1.1698956921023e-103,0.0519362773797006,0.948063722620318
"208","cg18794891","Height","chr2:25261606","rs11892869",TRUE,0.032,0.0029,4.3e-28,175,1.8241448378371e-97,2.13993929174469e-31,9.96711668263867e-70,0.000169431003449213,0.999830568996559
"209","cg03240324","Height","chr14:102974825","rs1190545",TRUE,0.025,0.0033,4.1e-14,24,6.62347784148345e-57,1.72313403894776e-10,3.99451653054608e-50,3.92345891739469e-05,0.999960765238499
"210","cg14453949","Extreme height","chr5:132112449","rs11955347",TRUE,0.16,0.026,7.7e-10,67,6.7926993800979e-51,5.00678907870344e-07,1.72892957945626e-46,0.011755416797909,0.988244082523187
"211","cg17619993","Height","chr6:7728888","rs11964049",TRUE,0.038,0.003,4.7e-37,20,4.78813296747295e-59,3.96876469453881e-35,1.17041754630544e-26,0.00871001084605916,0.991289989153952
"212","cg11983196","Schizophrenia","chr1:98518557","rs1198580",TRUE,-0.110596421342027,0.0135,2.671e-16,213,1.91512663754423e-114,4.16358774491425e-13,2.38324505537973e-103,0.0508638861227677,0.949136113876811
"213","cg06367527","Neuroticism","chr8:10782233","rs11995206",TRUE,-0.025,0.004,2.157e-12,11,3.24499823520151e-15,4.63938374170261e-06,3.20239924890745e-12,0.00358206654874497,0.996413294064311
"214","cg05246110","Lumbar spine bone mineral density","chr11:68238943","rs1201557",TRUE,-0.06288,0.009269,3.58e-11,153,3.37858629192604e-33,4.99868198127152e-10,9.19587544114535e-25,0.135189897097234,0.8648101024029
"215","cg11651614","Height","chr1:227974704","rs12040302",TRUE,0.021,0.0031,2.5e-11,57,3.6307172159947e-31,2.2671921172995e-07,1.50764513721178e-25,0.0932377545443647,0.906762018736427
"216","cg22376856","Years of schooling","chr1:204643556","rs12044599",TRUE,-0.019,0.003,1.217e-10,11,4.46950265322584e-10,6.78333776283482e-09,0.000665539074350911,0.00911062336892132,0.99022383032644
"217","cg21422740","Height","chr1:1960689","rs12045693",TRUE,0.023,0.0031,9.3e-14,16,3.55708381943906e-23,1.35192882151305e-11,3.7141390056548e-14,0.0131293318835772,0.986870668102866
"218","cg15076824","C-reactive protein","chr1:159685185","rs12068753",TRUE,0.163,0.02,8.437e-17,14,7.8755260831193e-86,1.49483994901884e-13,1.10060684852183e-74,0.0199103380754756,0.980089661924386
"219","cg17819053","Waist-to-hip ratio","chr1:119549626","rs12068932",TRUE,-0.023,0.0038,2e-09,43,1.58832625569395e-50,1.40499481417295e-08,2.86151491798091e-44,0.024336602317631,0.975663383632427
"220","cg26659410","Height","chr1:212004468","rs12084756",TRUE,-0.021,0.003,1.3e-12,14,4.66920610718262e-23,7.93640524383141e-09,1.32708446285865e-16,0.0215784754124365,0.97842151665116
"221","cg14419975","Years of schooling","chr1:91196332","rs12089815",TRUE,0.015,0.002,8.502e-10,17,2.04804848661359e-52,3.96583152831637e-10,1.57406465419724e-45,0.00205006150989015,0.99794993809353
"222","cg18758335","Inflammatory bowel disease","chr1:200841861","rs12131796",TRUE,-0.149602704231229,0.0193,9.658e-15,92,8.88478482246013e-32,1.23891064175321e-11,7.07049435283722e-23,0.00886809470653512,0.991131905281072
"223","cg18758335","Ulcerative colitis","chr1:200841861","rs12131796",TRUE,-0.164697772040405,0.0243,1.271e-11,91,8.41424319579395e-29,1.1732570514358e-08,7.49861221824603e-23,0.00946530722454595,0.990534681042883
"224","cg19247228","Systemic lupus erythematosus","chr1:161369009","rs12139150",TRUE,0.19062035960865,0.0295489325319188,2.06528e-11,14,1.19675319563507e-81,1.14297468449675e-07,1.9412809995017e-77,0.000854900649433431,0.999144985053105
"225","cg07398561","Rheumatoid arthritis","chr1:114447571","rs1217397",TRUE,-0.105360515657826,0.014097622110982,1.2e-10,10,4.15756426476441e-29,1.21267673787454e-10,1.15473139637467e-21,0.00237048656066473,0.997629513318067
